name,COG0016,COG0049,COG0051,COG0052,COG0064,COG0081,COG0085,COG0086,COG0087,COG0090,COG0091,COG0092,COG0093,COG0094,COG0096,COG0098,COG0099,COG0100,COG0103,COG0201,COG0202,COG0480,COG0532,COG0533,COG0541,COG0552,COG5257,PCA_Score1(0.4191431362755863),PCA_Score2(0.09763463057784694),PCA_Score3(0.07062674192378664)
GCA_020027365,0.134146228,,0.167862603,0.534498142,,,0.658403611,,0.847254307,,0.508834335,0.635421894,0.781178354,0.263808083,,0.831278124,,0.289704903,0.83093762,0.379404428,0.182602763,0.722928202,0.718557214,,0.127020798,0.091002155,,2.9050452103463513,2.92563143678988,2.0318565207213113
GCA_020027675,0.349311756,0.112249872,0.404900393,0.483861211,,0.372954917,0.443505463,0.441143411,0.314181771,0.178862645,0.412978253,0.462559386,0.173362614,0.279035556,0.112057519,0.516802818,0.272388704,0.175626754,0.273955206,0.421278162,0.22866861,,0.260871472,0.377340429,0.347326897,0.297574559,0.188489789,-0.19547539483499413,2.6779523438278505,-0.43824955082050976
GCA_020028255,0.10787862,0.59141872,0.140077745,0.688877178,0.130278509,0.392016789,0.525337061,0.414438255,0.406500005,0.541997861,0.505780202,0.423204286,0.770192952,0.195377766,0.681838399,0.387138545,0.305152263,0.298536133,0.400795218,0.315710242,0.288209155,0.794238094,0.510050561,0.199690438,0.117388202,0.108678772,0.186166889,1.2923663615890213,1.6438074049558928,2.91695976234698
GCA_020051845,0.352245922,0.392047423,0.476347268,0.514688422,0.328064437,0.364711615,0.336292259,0.33291605,0.238201232,0.661348171,0.357382795,0.26340811,0.365196508,0.501877212,0.34609017,0.240249031,0.174953381,0.302372599,0.450903554,0.405152412,0.257430015,0.533719385,0.241459973,0.330800722,0.439303879,0.331571827,0.433377507,0.9847494998768803,1.0001196259589284,0.13244951817394027
GCA_020052545,,0.39883125,,,0.344752611,0.430591848,0.344727223,0.404538758,0.491093239,0.493914911,,,0.541542424,0.448482408,0.419036501,0.29114714,0.361804248,0.586353077,0.302152143,0.425268498,0.254919483,0.508646955,,,0.439654658,0.328826224,0.502198815,1.4523258138521355,-0.23382884506818305,0.6017017824139725
GCA_020053375,0.66643427,0.726311627,0.698664303,0.546562953,,,0.511746539,0.557257171,0.483287797,0.534775943,,0.487093123,0.676667737,0.656784804,,0.623633351,0.59595531,,,0.732369977,0.581701578,0.475559503,0.592442785,0.541078227,0.579669691,0.62425955,0.622976991,5.628518865637676,0.5260178058741357,-0.6447510889453317
GCA_020054495,,0.132539294,0.492194847,0.218909438,,0.347823253,,,0.882396468,0.055892675,0.906726397,0.955573211,0.230632143,0.154874478,0.203004973,0.445561951,0.202134228,0.197438408,0.285632485,0.459591485,0.097873349,1.0,0.275202666,0.565475927,1.0,0.709632525,0.196978073,2.1941692961147568,2.6307916666682387,1.1177766624387206
GCA_020056025,0.529709043,0.544902995,0.449367269,0.470882996,0.650693892,,0.325323886,0.368946187,0.292201954,0.443551937,0.399782242,0.346603077,0.612728974,0.710469513,0.320394602,0.40279737,0.312644621,0.615058642,0.590770034,0.504807,0.335430662,0.565334947,0.486755843,0.423129741,0.557370021,0.424666832,0.48789278,3.340232554824859,0.11252912048149534,-0.2551090967773986
GCA_020056305,0.283211101,0.689861569,0.29351558,0.228066423,,0.315001251,0.037718386,0.102589725,0.217508699,0.192854081,,0.578970353,0.424291873,0.236433004,0.587381928,0.339381071,0.683355235,0.43636329,0.236449167,0.071762279,0.364695664,0.065072862,,0.503470927,0.161838992,0.480949689,0.73875612,0.10313290770893051,-3.168364908045044,-1.6618279249298888
GCA_020056635,,0.689512174,0.323015581,,,0.371317057,0.038617896,0.110340953,0.2279545,0.185833346,,0.661204265,0.398183075,0.236000049,0.542030089,0.375854335,0.667055807,,,0.069206351,,0.051498024,,,0.160559078,0.460508373,0.622391721,0.031562509314451405,-2.6856556914262075,-1.1272316229230257
GCA_020057405,0.146701925,0.621368737,0.302326411,0.055830088,0.028845943,0.303886802,0.053162629,0.217690884,0.128486459,0.082085629,,0.439814584,0.421797691,0.242986604,0.301221079,0.327582439,0.377095762,0.419428632,0.271069723,0.104151362,0.266135701,0.023000467,0.099428985,0.343365229,0.13734845,0.331135323,0.492115895,-2.2141884455005814,-2.4108234966869024,-1.20772076272414
GCA_020148105,0.110068201,0.325297744,0.191092099,0.157373322,0.161486079,0.073517654,0.116933744,0.128638983,0.123709587,0.779170133,0.609228054,0.150748976,0.169727201,0.170880191,1.0,0.878069559,0.039165401,0.086209038,0.366587157,0.487667947,0.130355776,0.195798895,0.435551564,0.238712347,0.536240195,0.179210872,0.457056254,-1.3505467932380697,0.8956804336910009,0.8600860014035435
GCA_020201485,0.289766551,0.078984885,0.295614705,,,0.279949398,0.131857223,0.280521363,0.284654374,0.044137811,0.271129781,0.328401755,0.200628762,0.527266491,0.112071214,0.415514466,0.31342731,0.173447386,,0.274449431,0.098792056,0.496256603,0.196930478,,0.357788755,0.237505902,0.248067433,-1.6779347964455074,1.1038038104389036,-0.576285310073976
GCA_020341775,0.687417303,0.626102138,0.593028441,0.462186786,,0.438177145,0.357991569,0.702576077,0.402446013,,0.358421581,0.445417989,0.528321124,,,,0.358729921,0.510959181,0.416050289,,0.551283989,0.51771436,0.464590866,0.073048021,0.606211923,0.058616185,0.271372406,2.5407254073824928,-0.005910548400217848,2.284338937625529
GCA_020343435,0.21090349,0.538392176,0.431772797,0.22511365,,0.334589575,0.14768322,0.169690283,0.317534836,0.332726314,,0.260385921,0.381846036,0.389946588,0.576394503,0.284520577,0.450593712,0.535134188,0.332747265,0.437084845,0.258027715,0.271811294,0.205088071,0.405394087,0.292177103,0.251733497,0.471628583,-0.020853900519029495,-1.6002337065677734,-0.5403815996719201
GCA_020343515,0.392416003,0.140954568,0.504519235,0.195943167,,0.261181705,0.504978153,0.266344564,0.845052791,0.056684683,0.958281103,0.85266876,0.220070919,0.206055408,0.26439757,0.51727637,0.220713363,0.259106396,0.280108507,0.44453806,0.096157946,0.889582097,0.28874268,0.550585692,0.876859811,0.63026421,0.21361937,2.1699400869938312,2.9973247895517434,1.2999536022255798
GCA_020343615,,0.364553326,0.17394118,0.234448901,,0.186234974,0.198526905,0.114614251,0.111628471,0.111812843,,0.165971937,0.261725587,0.379071457,0.196869882,0.177693672,0.248170965,0.315060273,0.227305322,0.368993946,0.146032685,0.180210259,0.11401975,0.136944125,0.25146241,0.111778168,0.332467321,-3.056806841064862,-0.1289836776190264,-0.18900228113080977
GCA_020345945,0.185207038,0.407068629,0.199228545,,0.528871781,0.230571954,0.287146838,0.425293242,,0.2084692,0.241048293,,,0.320969441,0.481387714,0.129635348,0.207087472,0.251265912,0.346045224,0.050987193,0.334122996,0.255346331,0.295206299,0.122089676,0.303430153,0.083354112,0.217724123,-1.6215445961233257,0.0654251777544098,1.2820955029890428
GCA_020346605,0.142191158,0.411182307,0.309302687,0.354904979,0.231965426,0.271866305,0.208934863,0.366505933,0.265404566,0.180702672,0.240002877,0.342016418,0.319669252,0.344840822,0.403797799,0.109299936,,,0.353883451,0.05146845,,0.225509809,0.405849379,0.057928171,0.404938808,0.08659628,0.177031949,-1.6758161610042401,-0.5669814483468982,1.6345244563526746
GCA_020347565,0.434207228,0.058888815,0.413203285,0.484899087,,0.354746506,0.484153886,0.531026396,0.409929359,0.147182556,0.636586557,0.465957336,0.248303466,0.327728847,0.137699063,0.566276329,0.282917291,0.149987299,0.247554336,0.60161333,0.230954569,0.447775757,0.308957204,0.405131788,0.328307803,0.266681044,0.208406593,0.6280428244563963,3.492677860209804,-0.01498259302956935
GCA_020348365,,,0.514267369,0.449311167,,0.456572173,0.337507875,0.624103285,0.40789851,0.232803673,0.358600358,0.403762385,0.53350057,0.618634687,0.637367072,0.14853858,0.290006225,0.546401097,0.433942384,0.081518488,,0.473890823,,0.058438506,0.48276926,0.057672962,0.303525467,1.245930348376111,-0.6570151708978598,2.6367117425168964
GCA_020348445,0.414520672,0.088754387,0.282002432,0.422403811,,0.407849099,0.407937631,0.410570622,0.384216917,0.102656051,0.430497966,0.369259435,0.167332015,0.296957111,0.155688613,0.442996008,0.216601491,0.123759681,0.306127202,0.395601511,0.211712106,0.40768489,0.242225337,0.386111264,0.466612865,0.329277008,0.252079741,-0.37894899862814374,2.5041169355301833,-0.03650551262222068
GCA_020350385,0.53056194,0.605355783,0.656939083,0.520469525,,0.814623522,0.504769887,0.509594463,,0.264717663,0.544513464,0.526303401,,0.749014257,0.732779994,0.169609175,0.652178445,0.50137781,0.565177664,0.092308963,0.612805695,0.234880072,0.711873846,,0.716365085,0.057055667,0.435570878,4.263604397742402,-1.2766766753545373,2.67567670824753
GCA_020350865,0.455768664,0.201514294,,0.422983827,,0.443690548,0.41491699,0.2827238,,,,,0.185433016,,,,0.226476284,0.121302662,0.26552947,0.430066754,0.24613869,,0.2737262,0.365487637,0.37739447,0.289086649,0.213468515,-0.2562594956925028,1.805061158852303,0.08700875291799866
GCA_020351305,0.640965838,0.594577385,0.599924036,0.466876088,,0.447322414,0.394329751,0.721009718,0.394342661,0.23140309,0.441590039,0.521754958,0.467268462,0.571189797,0.623587411,0.159108723,0.324560378,0.537441527,0.428724402,0.074626572,0.534872874,0.517434683,,0.038604707,0.673652609,0.057447625,0.307091615,2.4505043148516896,-0.8340954392929779,3.1910972159992497
GCA_020352645,0.473869199,0.507123544,,0.455480403,,0.416544888,0.397351752,0.689226044,0.396188666,0.246973692,,,0.461393326,0.525001094,0.604985192,0.176861678,0.362384294,0.509140809,0.401912945,0.077177918,0.523594863,,0.497597852,0.042857636,0.608028264,0.024323403,0.265171822,1.389942743193732,-0.45196973504966953,3.1079935940031875
GCA_020354575,0.611556994,0.541546838,0.628757468,0.416514139,,0.46912117,0.38150413,0.701491865,0.406268723,0.22099922,0.372759012,0.433136332,0.426192011,0.527616006,0.539025211,0.17911718,0.399909573,0.507163222,0.407449819,0.076383408,0.528377137,,0.4761114,0.067400021,0.656818154,0.054850796,0.281392177,2.1325873847171355,-0.7481937208558774,2.8149175877343957
GCA_020355125,0.315266601,0.417622754,0.337253727,0.350486961,0.570045026,0.303265279,0.200285992,0.447245375,0.275670368,0.164802298,0.20822362,0.346878357,0.530677038,0.327167322,0.435663573,0.132593747,0.141335037,0.308411919,0.3056943,0.054680726,0.360064108,0.265788152,0.38538323,,0.407454174,0.079820493,0.250350002,-0.770456865687446,-0.40112232895392264,1.0279815657127875
GCA_020356005,0.411889762,0.08645897,0.349667658,0.41283584,,0.328443115,0.312749849,0.321097124,0.427066333,0.10652376,0.427440806,0.41449842,0.216772823,0.285985087,0.126616,0.590002981,0.361917571,0.163644649,,0.369170969,0.16957413,0.34984109,0.257478972,0.402269049,0.450239693,0.293413322,0.213936772,-0.3471781518604606,2.123249859591055,-0.5247443043621672
GCA_020430505,0.615887473,0.684962685,0.658112876,0.595298983,0.471450802,0.878452191,0.504302779,0.561998989,0.457363895,0.627818685,,0.46233313,0.711717382,0.804598016,,0.579103311,0.647807022,,0.655159776,0.665984925,0.508857026,0.406112007,0.614335399,0.46225394,0.512300117,0.475223642,0.666492329,6.583968425399456,0.3602471259101731,-0.4026227725121516
GCA_020431445,0.59312581,0.085542444,0.674738852,0.485906096,0.587951787,0.60407666,0.462868914,0.47811552,0.79188641,0.716393529,0.130766092,0.625062808,0.694544687,0.425483586,0.139579094,0.360340418,0.665932898,0.121112788,0.825955842,0.751040192,0.8164626,0.65654442,0.822128919,0.580347914,0.800060091,0.282412775,0.850634899,6.703616536097464,2.11625725952104,-0.5353479942270903
GCA_020567425,,,0.522861193,0.503167049,0.460223236,0.635799746,0.414553748,0.506472332,,0.665679268,,,0.601668684,0.634187187,,0.776544178,0.616159702,,0.585975185,0.470604906,0.735338272,0.46641284,,0.518087101,,0.593947101,0.507947124,4.539238180775032,1.020212789286037,-2.307406025700547
GCA_020567525,,,0.50422242,0.587698612,0.454014943,0.536379395,0.428258325,0.650208573,,0.682506891,,,0.556649698,0.698008838,,0.744250972,0.734374197,,0.536290448,0.404843135,0.687033575,0.483625415,,0.54216535,,0.662358896,0.475459254,4.727242020357721,1.1865119551079792,-2.2976305391873924
GCA_020637435,0.346987486,,,,,0.405562229,,,0.387056567,0.460078037,0.425456324,0.299579666,0.572592543,0.509825863,0.5229245,0.306062229,0.328794082,0.486248308,0.35370415,0.366618058,0.287935801,,0.357530589,0.339591102,,0.342558306,0.444672757,1.069581941275045,-0.44278223609475764,0.18081017219792483
GCA_020637495,0.423349772,0.42776044,0.472106543,0.352721856,0.425060865,0.432254387,0.295556831,0.286786391,0.279469914,0.467047162,0.382140227,0.300787623,0.376468809,0.388644826,0.342736128,0.253001461,0.227177636,0.514650608,0.407724039,0.425818972,0.199129976,0.557887513,0.331040825,,0.559923934,0.359560035,0.527124369,1.141042486847983,-0.013844432248256199,0.35072568769315665
GCA_020696345,0.422587579,0.059701432,0.341576989,0.328160594,,0.355479682,0.308316669,0.284346573,0.491571864,0.151410527,0.425229919,0.421853606,0.18766845,0.379498775,0.118342,0.564375124,0.247840832,0.143830931,0.283295978,0.410860682,0.186005493,0.320761806,0.266673715,0.311915199,0.43519087,0.287483571,0.216666595,-0.5992867010020307,2.1662857472510995,-0.2932952765193989
GCA_020697515,0.133035805,0.392348224,0.16738987,0.207539752,0.163205294,0.160163066,0.165600488,0.104075791,0.019734463,0.111201185,0.261189228,0.119594732,0.218278382,0.076075808,0.30397724,0.06670504,0.15278637,,0.084803976,0.231560398,,0.181488156,0.037341098,0.14616687,,,0.338652691,-4.109416350328794,-0.8638590563921865,-0.21547112033321997
GCA_020697715,0.351194499,0.08014006,0.324996181,0.407838867,,0.302727465,0.398027296,0.361429079,0.465785692,0.195662549,0.387827171,0.453327432,0.227980406,0.311917604,0.107665554,0.4973707,0.245813841,0.211851662,0.31600936,0.505581525,0.283594362,0.389340079,0.37189067,0.322515211,0.357256655,0.295206917,0.247690623,-0.12082674288807542,2.542749623939988,-0.20765568613180083
GCA_020718025,0.091513573,0.165844032,0.087771362,0.034574372,0.149730259,0.140802801,0.098404633,0.06425382,0.049903888,0.053915656,0.147882383,0.27037632,0.161068425,0.055502294,0.165618663,0.309568541,0.070970448,0.314078663,0.047823522,0.210998025,0.142950508,0.143909296,0.138244372,,0.075640719,0.095458898,0.144011679,-5.472847375110375,-0.20808644050463276,-0.9671008496364858
GCA_020723045,0.108540008,0.609382057,0.335818591,0.112691196,,0.344158486,0.046309254,0.099033976,0.170534164,0.139946332,,0.478242644,0.335100026,0.17118736,0.330887797,0.355393056,0.339118664,0.463734606,0.313855334,0.092776606,0.368317159,0.066024966,0.114971216,0.432023623,0.137055361,0.262811203,0.602004721,-1.6301456993032766,-2.354282110082121,-1.6843471894457431
GCA_020723065,0.243596989,0.587260114,0.325183876,0.146813594,0.040476481,0.331308859,0.052390536,0.084870577,0.193596892,0.135297429,,0.47506352,0.424619978,0.136520134,0.353649053,0.307118377,0.410088182,0.28383126,0.247815273,0.091227457,0.410239478,0.066752468,0.112247253,0.392828882,0.116575811,0.292710128,0.593718004,-1.838557732565578,-2.273658253507334,-1.254894148620002
GCA_020723935,0.050867942,0.167907593,0.116466696,0.053834605,0.090893428,0.165108976,0.114156328,0.057866359,0.120385315,0.064666738,,0.092310593,0.130665451,0.062333699,0.117105156,0.091188815,0.160835625,0.074740756,0.223079754,0.205230783,0.170591316,0.166387086,0.073313619,0.078926532,0.06110363,0.129878396,0.2997381,-5.556745055934551,0.46312347838642076,-0.37448184681733626
GCA_020724955,0.478167003,0.602506171,0.565283449,0.637465051,,,0.201724661,0.29180604,0.324824527,0.383372395,,0.396776987,0.659098429,0.613469143,0.568221674,0.374681444,0.427733326,0.711648268,0.383524156,0.567335851,0.694534582,,0.450126533,0.486839092,0.572134657,0.323225722,0.524075337,3.484965078829309,-1.441475339247881,-0.19557137243934028
GCA_020725055,0.236099397,0.196116696,0.076863181,0.206942312,,0.118304918,0.115615688,0.156556362,0.185189561,0.36097347,0.280950461,0.043271628,0.026879348,0.041380179,0.360045776,0.25157755,0.189842121,0.184858466,,0.171280389,,0.102839121,0.242225533,0.094388652,0.31153183,0.114363358,0.150806752,-3.9920247209944795,0.6915302913096595,0.10547848966399546
GCA_020725985,0.699107962,0.116889408,0.443664729,0.491248159,0.319681805,,0.415599065,0.602738818,0.579903586,0.223978416,,0.389240122,0.222368931,0.311672317,0.130913659,,0.304744535,0.138375024,0.258987513,0.660147792,0.177872646,0.431595643,0.361197758,0.507552959,0.319858589,0.294800294,0.254571392,0.9161707062779407,2.7481572355084674,0.022228725225648293
GCA_020833055,0.228252965,0.324243944,0.232634081,0.123620432,,0.18499652,0.056533207,0.105121066,0.126890658,0.147149441,0.101805898,0.175628075,0.177554686,0.408132645,0.2296328,0.050150391,0.134916428,0.236537806,0.079014862,0.123058273,0.023751847,0.197691873,0.244983512,0.103367272,0.202621038,0.264625706,0.104066263,-4.382094904262317,-0.6109918299804004,-0.11575948775762136
GCA_020833255,0.51384843,0.465677914,0.444899708,0.191109308,,0.306268154,0.042269755,0.177827711,0.599494483,0.293031985,0.150178392,0.21245406,0.197592143,0.452156325,0.599026854,0.229510199,0.461017765,0.674648501,0.187899778,0.339176407,0.186229789,0.495375191,,0.254287336,0.557445674,0.190107753,0.654886596,0.20499005159478356,-2.663401181266266,0.9335990700226126
GCA_020854775,0.296324032,0.458409475,0.475383934,0.385795552,,0.43071089,0.266571469,0.308872628,0.237781602,0.515353085,,0.28486368,0.50715212,0.472945458,0.306133413,0.300264779,0.346917455,0.437691713,0.393247285,0.275828786,0.229408559,0.513085862,0.268976403,0.297143342,0.394673281,0.292241866,0.524569655,0.9149462185768326,-0.22740693739110157,-0.09067890774891471
GCA_020854825,0.2694949,0.621691388,0.24432612,0.475693764,,0.312187057,0.042256801,0.091167639,0.174326447,0.106775622,,0.575453247,0.398475607,0.241962067,0.395235638,0.356959499,0.459159456,0.34844029,0.124514342,0.068858207,0.346696264,0.049277007,0.071388377,0.410891381,0.152894755,0.380925197,0.590950416,-1.1460090186061298,-2.1153819747859557,-1.5766651346624219
GCA_020854835,0.261289321,0.616912833,0.28193976,0.176699264,0.027311041,,0.045417327,0.089523329,0.189226874,0.118253351,,0.388143154,0.303184562,0.269991161,0.419118211,0.276395211,0.275482386,0.388267709,0.17850704,0.044499869,0.348061867,0.053038354,0.070465914,0.352842022,0.154289722,0.350236721,0.484911303,-2.317547037257527,-2.507135371951139,-0.8155358008479958
GCA_020854915,0.118677354,0.291386407,0.183728093,0.160748818,0.174588009,0.07183604,0.115360015,0.119287706,0.12073555,0.708173798,0.567300529,0.165952152,0.165228672,0.168743439,0.901675455,0.763642462,0.045191668,0.08065906,0.325339343,0.418663342,0.135876479,0.212988929,0.45579823,0.233138277,0.499221885,0.206174983,0.414998232,-1.7469277360219007,0.8994005429163551,0.7963311979005314
GCA_020854925,0.349762208,0.208566105,0.125552911,0.144204325,,0.024961032,0.119772307,0.111161744,0.123529285,0.024624069,0.248774289,0.05118768,0.080419101,0.262071532,0.449777432,0.308804511,0.063521702,0.07098514,0.06008875,0.223261656,0.015115993,0.157892172,0.146112314,,0.285319899,0.073382522,0.144668822,-4.753974340161728,0.3526054343280604,0.12241399516664965
GCA_021023085,0.070746323,0.068785387,0.26987325,0.29641469,0.474291732,0.276054911,0.265619506,0.338040443,0.350034079,0.626541862,0.341891472,0.274658075,0.469375641,0.368148447,0.244557884,0.37233786,0.537046761,0.086662705,0.259538131,0.308091351,0.331644839,0.365378479,0.552883336,0.3186086,0.376771618,0.409867304,0.343226374,0.12430361235997132,1.9115965022816672,-0.8423176822974082
GCA_021106765,0.379063521,0.071739863,0.296165715,0.31221939,0.622527828,0.264745432,0.266444864,0.318788192,0.278293331,0.63652964,0.451809876,0.464274182,0.468969192,0.418208879,0.242806269,0.42729916,0.428965928,0.075394477,0.373836541,0.356850609,0.457102626,0.487533355,0.712019554,0.330639601,,0.402671252,0.404929901,1.3494568065330137,2.261090151085064,-0.7603049633143717
GCA_021107205,0.39231397,0.627941109,0.28086137,0.298279455,,0.313321733,0.315596941,0.18515248,,0.226388905,,0.20706254,0.397566965,0.35819763,0.286625936,0.211978818,0.268153929,0.372784499,0.346728973,0.503746223,0.24198036,0.334406605,0.35887675,0.301464458,0.486030744,0.30559672,0.424046922,-0.15420664840782627,-0.1885550680303492,0.42464855789066164
GCA_021107635,0.13699972,0.207546822,0.057558328,0.066281768,,0.08691907,0.085272235,0.059777178,0.021500945,0.089839003,0.099739125,0.273892816,0.262235717,0.05154411,0.183208252,0.062971155,0.212438014,0.248773497,0.072229524,0.18758128,0.036248321,0.129038717,,0.106397647,0.080019666,0.20658447,0.165135973,-5.29481081839828,-0.29102781744076406,-0.5782808245180197
GCA_021129915,,0.138176953,0.291349499,0.284322052,0.480431404,0.219486193,0.231841877,0.292423587,0.352736235,0.740834182,0.403001758,0.313180375,0.436619828,0.301617613,0.205540828,0.413296278,0.473176137,0.08302241,,0.264784284,0.392079917,0.396242822,0.478734479,0.324398488,0.347071063,0.37106396,0.355532266,0.29652397228069893,1.829861184711869,-0.9374160374010904
GCA_021157705,0.191117918,0.233371145,0.194216801,0.107464722,,0.148434306,0.148227864,0.025988563,0.024545632,0.173384064,,0.206927899,0.141436558,0.224424704,0.114516663,0.19447933,0.15708037,0.350343005,0.08788503,0.143351962,0.12243839,0.112198359,0.038901304,0.112609501,0.175182284,0.092626198,0.212687818,-4.808000209512836,-0.15617833356643798,-0.6911172487656898
GCA_021157845,0.025488992,0.262521857,0.280334592,0.104138534,0.201492665,0.089343741,0.181821894,0.034015687,0.030429843,0.104047498,,0.243808772,0.152703469,0.111411899,0.326004019,0.212858259,0.162165387,0.277245505,0.121498724,0.194374599,0.104693713,0.120103744,0.0719125,0.135034029,0.171057059,0.032838879,0.206506722,-4.920681177270331,-0.2154606995984673,-0.04829963132109736
GCA_021158055,0.176780959,0.353148848,0.057713411,0.055039039,0.04939038,0.236858041,0.092489701,0.10518631,0.021481434,0.068574095,0.163549489,0.384548079,0.180035981,0.173316464,0.063182341,0.020957899,0.137618124,0.259612654,0.12911571,0.14944772,0.152121013,0.104297751,0.066124998,0.05749801,0.080260412,0.226588558,0.089657404,-5.429451404610934,-0.7282738304475282,-0.41867526683881146
GCA_021158125,0.553960574,0.673478775,0.585797844,0.377237175,,0.434588527,0.389006139,0.640029998,0.517324259,0.219321117,0.405682039,0.45305595,0.480914001,0.678065162,0.608858697,0.153289638,0.473895104,0.460412628,0.41171475,0.069958824,0.565048504,0.613087331,0.560731354,0.063402463,0.641383369,0.055885191,0.336048121,2.8010123325310614,-0.9777701565798501,3.4777521572565404
GCA_021158265,0.217031664,0.594043813,,0.154602503,,0.62823203,0.066361985,0.196449778,0.54198607,,,,0.185564553,0.575956154,0.679213742,,0.502635146,0.724468675,0.155479301,0.29477905,0.226599431,0.504332084,,0.189192953,0.567028374,0.172371879,0.69591292,0.777577535919165,-2.9796475114112813,1.3914263826624762
GCA_021158305,0.429781135,0.424892325,0.439712222,0.361997585,0.846729718,0.350395455,0.263029379,0.519232483,0.392708564,0.202718211,0.397552597,0.331616236,0.449197966,0.430427155,0.457042427,0.155321741,0.253400822,0.474621181,0.418138156,0.030304097,0.418964467,0.47336107,0.525438478,0.056815412,0.736720518,0.075846422,0.319197047,1.0920881838890117,-0.13869747430249052,2.3562174121657353
GCA_021158325,0.429766317,0.12730551,0.423803279,0.186846515,,0.24935512,0.448184092,0.265763701,0.568209586,0.035930076,0.555241733,0.599545264,0.18486627,0.186363087,0.160566008,0.402164023,0.220044264,0.185428926,0.273226129,0.371777671,0.098649251,0.626023734,0.254961159,0.432184145,,0.441413954,0.203059199,-0.3155572938348651,2.3434345593451185,0.09511918656594194
GCA_021158665,0.590597094,0.247480809,0.291021539,0.114447703,0.188398149,0.093889371,0.190150291,0.040092994,0.031945883,0.114097156,,0.202537178,0.145308533,0.145960002,0.212124652,0.19860099,0.143833246,,0.111143711,0.184527649,0.118878787,0.124558461,0.057505912,0.155422948,0.167626305,0.044137393,0.198245494,-4.4323042359219285,-0.43287918428459843,-0.16975920490403407
GCA_021158865,0.323934783,0.180377927,0.33344033,0.208449852,,0.212187559,0.294812423,0.235886792,0.417161008,0.056164311,0.535391075,0.450013524,0.133332739,0.189015533,0.233914491,0.351593233,0.200285996,0.160456789,0.195064226,0.35939085,0.085147732,0.463633338,0.204003719,0.320144269,0.41404301,0.329441897,0.128349781,-1.7243012000898998,1.7903116118632183,0.31114804879195107
GCA_021158885,0.227363358,0.509905534,0.269722177,0.241065455,,0.204309637,0.100161981,0.263635787,0.239006398,0.129900492,0.252094876,0.167909432,0.277270066,0.338231781,0.451897773,0.181918349,0.270610843,0.548123821,0.167196003,0.150010338,0.254628394,0.456172226,0.449027476,0.117723223,0.477838099,0.116347601,0.12498482,-1.9915399833825174,-1.1421957236807856,1.6680260397685343
GCA_021158985,0.174064942,0.177652438,,0.079222629,,0.204282536,,0.073350111,0.156910683,0.108516106,0.454314394,0.034291591,0.105686495,0.161349856,0.120457176,0.246418926,0.192950838,0.067454229,0.148562365,0.175853234,0.071058558,0.185988346,,0.162212329,0.219366097,0.115852896,0.019233361,-4.313250130384336,1.5518823228463576,0.14296732420005118
GCA_021159125,0.327885368,0.157821499,0.412198526,0.206005163,,0.186270685,0.294388045,0.248330718,0.484928542,0.055650061,0.471762718,0.523731537,0.150178717,0.208801402,0.25645946,0.410514884,0.195622595,0.204277916,0.222928896,0.335553552,0.12178785,0.439874725,0.270858886,0.298104351,0.569495083,0.360866846,0.150052619,-1.1371347451523068,1.5783474235520034,0.485799999184925
GCA_021159385,0.383752206,0.108426448,0.294164115,0.25960708,0.480811625,0.246948116,0.22661214,0.300750883,0.248912498,0.626438745,0.445232458,0.335263989,0.355263158,0.2876425,0.265748007,0.357546794,0.337497813,0.128995722,0.302830987,0.347973751,0.494098105,0.410798326,0.422773693,0.298917177,0.340140787,0.423713861,0.268398691,-0.041877769422371904,1.8746645491184901,-0.9803765483516237
GCA_021160575,0.245819633,0.354234948,0.261020723,0.205864888,0.6818565,0.188418473,0.091432955,0.291803469,0.262808546,0.086872209,0.311817735,0.226743376,0.296450021,0.36676382,0.459255176,0.202830086,0.423463329,0.476969367,0.098965346,0.076496638,0.150273033,0.350409575,0.410547612,0.126799048,0.437396238,0.132407602,0.161729167,-1.9647276372631508,-0.8718724096909489,0.974935469221155
GCA_021160905,0.581909732,0.459324038,0.280478137,0.133672851,,0.232678127,0.074682676,0.188423196,0.130013389,0.135431102,0.294192617,0.149337623,0.254508358,0.328796021,0.442899212,0.221918766,0.475370846,0.362393885,0.103794091,0.190914144,0.149128966,0.489735232,0.395955378,0.144391701,0.375368892,0.12333221,0.14047179,-2.11295589966981,-1.0910383179175698,0.9920500958043519
GCA_021160955,0.493091114,0.228131759,0.234583075,0.107277857,,,0.147323577,0.025950063,0.052688747,0.099156492,,0.175714745,0.166250392,0.08832222,0.125107016,0.188807862,,,0.121878657,0.19028134,0.085013059,0.117775347,0.059710635,0.169391807,0.167453145,0.055048675,0.205151498,-4.119867091641935,-0.46953491766675376,-0.7082211974274288
GCA_021161085,,,0.374912289,0.466412751,,0.356476808,0.306498779,0.207882336,0.402154054,0.173884093,0.365225511,0.397655444,0.17117488,0.386027001,0.08815035,,0.231491489,0.191366884,0.209671933,0.372362967,0.217109308,0.403958062,,0.195166586,,,,-0.6840821945600633,1.1650578585125133,0.37289445992333287
GCA_021161205,0.579984347,0.827896698,0.643043466,0.49996344,,0.707403577,0.48677044,0.827043566,0.67047263,0.23486173,0.526688425,0.490587787,0.730893956,0.708761837,0.781513217,0.159088795,0.611351619,0.517722111,0.607609076,0.086704653,0.622527084,0.683209527,0.708110837,0.060914179,0.749087248,0.059051047,0.426767626,5.50501836408119,-1.1612598160208796,4.711742506815794
