name,COG0051,COG0087,COG0088,COG0090,COG0091,COG0092,COG0093,COG0094,COG0096,COG0097,COG0185,COG0186,COG0197,COG0198,COG0200,COG0256,PCA_Score1(0.40147826593283),PCA_Score2(0.10586153649689446),PCA_Score3(0.08006198643044722)
GCA_020354575,0.628757468,0.406268723,0.371868945,0.22099922,0.372759012,0.433136332,0.426192011,0.527616006,0.539025211,0.423460363,0.552369011,0.629809362,0.530277765,0.317019715,0.473754943,0.237859336,2.6553111082206287,0.7105241030288684,0.5264545360525785
GCA_020355125,0.337253727,0.275670368,0.331600179,0.164802298,0.20822362,0.346878357,0.530677038,0.327167322,0.435663573,0.30458061,0.247641635,0.160822305,0.066913951,0.152556811,0.081194741,0.223787235,-1.3344539442216872,-0.6903637163994313,-0.21441813200537968
GCA_020356005,0.349667658,0.427066333,0.110858891,0.10652376,0.427440806,0.41449842,0.216772823,0.285985087,0.126616,0.315517616,0.457140159,0.312282061,0.361634115,0.225880144,0.324076483,0.056641712,-0.9052531737200092,2.485986349854559,0.10520948146214953
GCA_020430505,0.658112876,0.457363895,,0.627818685,,0.46233313,0.711717382,0.804598016,,0.479053546,0.617464618,,0.740139479,0.490272295,,0.559688416,4.39109130023079,0.5095232845447285,0.05342779510997308
GCA_020431445,0.674738852,0.79188641,0.561400607,0.716393529,0.130766092,0.625062808,0.694544687,0.425483586,0.139579094,0.208883064,0.117550606,0.745147575,,0.196051464,0.736706746,0.904256399,4.0015072265429374,-2.570618832729569,-0.4393491294785712
GCA_020567425,0.522861193,,,0.665679268,,,0.601668684,0.634187187,,,0.434899776,0.710302033,,,,,1.8678613597607905,-0.6925728096380603,-1.3737365805682804
GCA_020567525,0.50422242,,,0.682506891,,,0.556649698,0.698008838,,,0.419146019,0.700202737,,,,,1.8475616747895747,-0.7233268226348725,-1.3868419659469193
GCA_020637435,,0.387056567,0.207535318,0.460078037,0.425456324,0.299579666,0.572592543,0.509825863,0.5229245,0.442445731,0.140916779,0.296610138,,0.373580442,,0.126419513,0.8022460759722554,0.48748633621786597,-0.6762687680418328
GCA_020637495,0.472106543,0.279469914,0.1682336,0.467047162,0.382140227,0.300787623,0.376468809,0.388644826,0.342736128,0.237502038,0.166045673,0.535111828,0.16806574,0.314283199,,0.221600793,-0.14477289690430087,-0.07929604958961442,-1.0053199607553858
GCA_020696345,0.341576989,0.491571864,0.046424198,0.151410527,0.425229919,0.421853606,0.18766845,0.379498775,0.118342,0.292121585,0.393500291,0.124802654,0.35356584,0.212579992,0.29772958,0.053937879,-1.1982937398782134,2.7336380996050957,-0.0970139752041644
GCA_020697515,0.16738987,0.019734463,0.415834796,0.111201185,0.261189228,0.119594732,0.218278382,0.076075808,0.30397724,0.100509387,0.250869901,0.446458288,0.297003207,0.096363347,0.098008425,0.171787053,-3.025339389556598,-1.3490343850148887,0.2583454658721934
GCA_020697715,0.324996181,0.465785692,0.063109396,0.195662549,0.387827171,0.453327432,0.227980406,0.311917604,0.107665554,0.362404588,0.592273633,0.184713511,0.38802365,0.23633881,0.283349642,0.083030195,-0.6724348267301852,2.8974893874240917,0.33836420521321503
GCA_020718025,0.087771362,0.049903888,0.204371149,0.053915656,0.147882383,0.27037632,0.161068425,0.055502294,0.165618663,0.093079103,0.044857578,0.29572589,0.142857786,0.075527906,,0.146097409,-3.9783809596516044,-0.6622007363765351,0.27630624575871887
GCA_020723045,0.335818591,0.170534164,0.467123062,0.139946332,,0.478242644,0.335100026,0.17118736,0.330887797,0.234532833,0.399842072,0.349766375,0.403828692,,,0.206906835,-0.37694150627111483,0.27374692883178253,0.6858228175668726
GCA_020723065,0.325183876,0.193596892,0.441357617,0.135297429,,0.47506352,0.424619978,0.136520134,0.353649053,0.244464194,0.426060091,0.43002251,0.439240011,0.052316797,,0.183092388,-0.47796130490346717,0.12555821305005788,-0.056851134647802094
GCA_020723935,0.116466696,0.120385315,0.212176205,0.064666738,,0.092310593,0.130665451,0.062333699,0.117105156,0.03405834,0.125036763,,0.067487822,0.043153528,0.091388752,0.024888522,-4.588292394428141,-0.2228532756349389,-0.6031521153660522
GCA_020724955,0.565283449,0.324824527,,0.383372395,,0.396776987,0.659098429,0.613469143,0.568221674,0.226674314,0.423404361,,0.454436643,0.360360637,,0.440923007,2.100352564345439,-0.3321310044846167,-0.10507470068334183
GCA_020725055,0.076863181,0.185189561,0.223773165,0.36097347,0.280950461,0.043271628,0.026879348,0.041380179,0.360045776,0.174236574,0.22036673,0.098868439,0.235786945,0.169570792,0.162941101,0.215663124,-3.353083632237287,-0.420965361853334,0.8096188441287204
GCA_020725985,0.443664729,0.579903586,0.043750501,0.223978416,,0.389240122,0.222368931,0.311672317,0.130913659,0.394087421,0.567545854,0.248334201,0.397246783,0.363903737,0.505400355,0.098215459,0.2975350779416133,3.0152022048966534,1.0562338482654097
GCA_020833055,0.232634081,0.126890658,0.30394431,0.147149441,0.101805898,0.175628075,0.177554686,0.408132645,0.2296328,0.095918355,0.129148242,0.269146662,0.072388246,0.210818352,0.154996834,0.193862524,-2.9824841925562176,-1.4003583611410795,0.4263569688915253
GCA_020833255,0.444899708,0.599494483,0.447979471,0.293031985,0.150178392,0.21245406,0.197592143,0.452156325,0.599026854,0.318837757,0.512050652,0.469810636,0.283310128,0.397013299,0.357443355,0.353072715,1.3568504260148275,-0.7423885360522916,2.231577346456882
GCA_020854775,0.475383934,0.237781602,0.142502022,0.515353085,,0.28486368,0.50715212,0.472945458,0.306133413,0.395239513,0.109574271,,0.284752573,0.352448612,,0.192874044,0.2337952723619923,0.12813893352799074,-1.1303457222653555
GCA_020854825,0.24432612,0.174326447,0.583898505,0.106775622,,0.575453247,0.398475607,0.241962067,0.395235638,0.183863624,0.472903927,0.310215993,0.421030543,,,0.222213012,-0.018434705426491154,0.0676584636416388,0.9921571167474559
GCA_020854835,0.28193976,0.189226874,0.431528637,0.118253351,,0.388143154,0.303184562,0.269991161,0.419118211,0.27535057,0.360476241,,0.365390771,,,0.216223911,-0.41399022976499184,0.07197900874892414,0.8109781547555056
GCA_020854915,0.183728093,0.12073555,0.44540368,0.708173798,0.567300529,0.165952152,0.165228672,0.168743439,0.901675455,0.648094229,0.265662209,0.29500523,0.484542329,0.037429546,0.164649734,0.231274986,0.14732120465071258,-0.6359769956837743,-0.6604679296187863
GCA_020854925,0.125552911,0.123529285,0.190637311,0.024624069,0.248774289,0.05118768,0.080419101,0.262071532,0.449777432,0.225615341,0.149739495,0.168182157,0.149340554,0.172441927,0.125874388,0.150435938,-3.4783146778263623,-0.42096352481833627,0.8194510380204564
GCA_021023085,0.26987325,0.350034079,0.239699918,0.626541862,0.341891472,0.274658075,0.469375641,0.368148447,0.244557884,0.230931275,0.053307558,0.541840692,0.410779446,0.10804574,0.496223054,0.320928943,0.03292329305713869,-0.9053704746385078,-1.36865569618191
GCA_021106765,0.296165715,0.278293331,0.228358422,0.63652964,0.451809876,0.464274182,0.468969192,0.418208879,0.242806269,0.227968667,0.061311203,0.509230883,0.673972643,0.088979467,0.623038576,0.524329114,1.1353693671589868,-0.42187785574589104,-1.518527417073126
GCA_021107205,0.28086137,,0.417345223,0.226388905,,0.20706254,0.397566965,0.35819763,0.286625936,0.229381123,0.154245806,0.561198222,0.228460755,0.202389137,0.196639511,0.281501061,-0.8387845497740065,-1.1297456858923405,-0.38977054321796895
GCA_021107635,0.057558328,0.021500945,0.312396857,0.089839003,0.099739125,0.273892816,0.262235717,0.05154411,0.183208252,0.047882976,0.135104193,,0.101091365,0.044886648,0.029510769,,-4.026376704081809,-1.7950325559265594,-0.026223178761999907
GCA_021129915,0.291349499,0.352736235,0.211308656,0.740834182,0.403001758,0.313180375,0.436619828,0.301617613,0.205540828,0.196667349,0.044361072,0.375582298,,0.117856164,0.517796044,0.377190985,-0.17956414851738486,-0.5770365217743755,-1.5257612384754347
GCA_021157705,0.194216801,0.024545632,0.169621611,0.173384064,,0.206927899,0.141436558,0.224424704,0.114516663,0.01937135,0.178240489,0.056778077,0.152941481,,0.048912933,0.200923515,-3.859467811186231,0.15987373321356332,-0.09222108135574202
GCA_021157845,0.280334592,0.030429843,0.179272892,0.104047498,,0.243808772,0.152703469,0.111411899,0.326004019,0.030731686,0.109539694,0.228289425,0.07244805,0.114564213,,0.143849554,-3.451651935880331,-0.07716368578074344,-0.20825733122669118
GCA_021158055,0.057713411,0.021481434,0.187326307,0.068574095,0.163549489,0.384548079,0.180035981,0.173316464,0.063182341,0.047114573,0.170161778,,0.087194792,,0.095534052,0.12230094,-3.8464369497020683,-0.27190705162512113,0.13208364875266282
GCA_021158125,0.585797844,0.517324259,0.47048261,0.219321117,0.405682039,0.45305595,0.480914001,0.678065162,0.608858697,0.458780961,0.557672707,0.820990328,0.445976034,0.320881002,0.509558591,0.395805159,3.7767171625093674,0.040448650923386065,0.609237366414757
GCA_021158265,,0.54198607,,,,,0.185564553,0.575956154,0.679213742,0.464490303,,0.400905835,0.527395851,0.444218707,0.548240569,,2.0100930716767595,0.6479224243193412,1.5456629348170479
GCA_021158305,0.439712222,0.392708564,0.37974159,0.202718211,0.397552597,0.331616236,0.449197966,0.430427155,0.457042427,0.302468326,,0.693054599,0.291955704,0.215926517,0.465008122,0.283148923,1.0778410567141066,-0.31777805477853976,-0.10680503649797059
GCA_021158325,0.423803279,0.568209586,0.074196319,0.035930076,0.555241733,0.599545264,0.18486627,0.186363087,0.160566008,0.331303195,0.246736039,0.202249363,0.318315799,0.237321172,0.2489951,0.032037896,-1.0089185865304755,3.334439967176391,-0.6454432746330696
GCA_021158665,0.291021539,0.031945883,0.176518281,0.114097156,,0.202537178,0.145308533,0.145960002,0.212124652,0.024419637,0.10369059,0.137530153,0.067445267,0.102387004,0.041801167,0.161279212,-4.158229138084872,-0.20619004914161623,-0.7354108269951173
GCA_021158865,0.33344033,0.417161008,0.084085311,0.056164311,0.535391075,0.450013524,0.133332739,0.189015533,0.233914491,0.255702532,0.272568629,0.113984378,0.314139656,0.27716331,,0.036524926,-1.5868857751088825,2.890256337325841,0.08698078298456371
GCA_021158885,0.269722177,0.239006398,0.40076626,0.129900492,0.252094876,0.167909432,0.277270066,0.338231781,0.451897773,0.280072326,0.449809399,0.230224092,0.192004349,0.262922517,,0.265397687,-0.8979974178439476,-0.38463037723645666,1.6551175408843317
GCA_021158985,,0.156910683,0.183436544,0.108516106,0.454314394,0.034291591,0.105686495,0.161349856,0.120457176,0.23994492,0.112548831,0.199952389,0.281472328,0.24147627,0.127395419,0.10884515,-3.0972730796041175,0.7190416893720758,-0.15518472946530257
GCA_021159125,0.412198526,0.484928542,0.06369886,0.055650061,0.471762718,0.523731537,0.150178717,0.208801402,0.25645946,0.342610095,0.272012004,0.200768339,0.32396149,,,0.069040631,-0.9459697983378768,2.850176583036443,-0.024626835307911307
GCA_021159385,0.294164115,0.248912498,0.215554891,0.626438745,0.445232458,0.335263989,0.355263158,0.2876425,0.265748007,0.218809297,0.075843282,0.536461486,0.40784883,0.071816981,0.548460621,0.455902921,0.0032541591329920717,-0.6405879188217839,-1.4083852705833515
GCA_021160575,0.261020723,0.262808546,0.329882349,0.086872209,0.311817735,0.226743376,0.296450021,0.36676382,0.459255176,0.260736416,0.402308465,0.336843026,0.193783049,0.309053432,0.210051808,0.327150271,-0.7993996714250967,-0.22963254146828704,1.187539498849914
GCA_021160905,0.280478137,0.130013389,0.348405414,0.135431102,0.294192617,0.149337623,0.254508358,0.328796021,0.442899212,0.237810181,0.362184419,0.317271196,0.217911432,0.357220406,0.36928552,0.369955701,-0.8607037348186605,-0.5874594047530258,1.630914315888455
GCA_021160955,0.234583075,0.052688747,0.180812372,0.099156492,,0.175714745,0.166250392,0.08832222,0.125107016,0.085055804,0.079498769,0.064647479,0.070645357,0.110732501,,0.240358487,-3.8582845468080804,0.05013285835047794,0.023590461147099357
GCA_021161085,0.374912289,0.402154054,0.095161657,0.173884093,0.365225511,0.397655444,0.17117488,0.386027001,0.08815035,0.325795899,0.513580669,0.133765475,0.335445395,0.205190815,,0.084754528,-1.0416599896490055,2.4769670747830768,0.3199962711208999
GCA_021161205,0.643043466,0.67047263,0.581640319,0.23486173,0.526688425,0.490587787,0.730893956,0.708761837,0.781513217,0.637812135,0.635920858,0.899782605,0.518802729,0.383010618,0.795270605,0.487721799,6.30557612032606,0.3732937901533149,1.1069000252326389
GCA_021161385,0.647165736,0.690721898,0.599824053,0.244038025,0.562212324,0.500553273,0.790661402,0.798541905,0.730244239,0.703277335,0.683588212,0.870003217,0.672684597,0.499671948,0.846515885,0.378587958,7.037260225835756,1.0803508388321117,1.3413560432323115
GCA_021161405,0.062421358,0.133552916,0.177288098,,,0.566044489,0.240884746,0.034613571,0.260920886,0.106862131,0.389340619,0.361205409,0.187871527,0.053902384,,0.155761142,-2.293688662013783,0.7668917556914443,-0.46753649713402784
GCA_021161465,0.051499492,0.009507678,0.254257223,0.079140624,0.07575515,0.286310967,0.215313198,0.048918867,0.176841481,0.096442259,0.109233896,0.312208473,0.088352882,0.105932044,0.028329622,0.119240651,-4.377014971719164,-1.2057325871097273,0.04614460325844472
GCA_021161685,0.411555178,,0.045930054,0.045831164,0.61198297,0.560266375,0.134083627,0.157530723,0.124974663,0.273547578,0.344247719,0.275233103,0.336005367,,,0.119485317,-1.2511515158978872,3.2489902431415003,-0.46738611274576325
GCA_021161745,0.212319988,0.011276708,0.168893872,,,,0.158217365,0.133541041,0.112796839,0.113026951,,0.082316261,0.097811726,0.124737186,0.074916482,0.2067988,-3.525074393158993,0.3526772338867769,-0.6271300304781325
GCA_021161785,0.41678338,0.196726598,0.29860299,0.34177889,0.274944688,0.215789869,0.3524727,0.438259259,0.36981223,0.290792179,0.117710546,0.419824266,,0.365933652,,0.141565865,-0.35851134199780516,-0.5503204682323912,-0.056301739250539606
GCA_021161825,0.276936598,0.179934168,0.388454958,0.128359493,0.197063866,0.158389425,0.268559779,0.400895463,0.431255962,0.246643559,0.371146157,0.422845561,,0.338836439,0.362667607,0.303871166,-0.5133059273470542,-0.8968510296077369,1.686596740798584
GCA_021161865,0.451323112,0.673106914,0.077148438,0.054898265,0.704118049,0.676510921,0.18325348,0.197815225,0.111074409,0.22778942,0.247950937,0.21175272,0.367845464,0.150772597,0.245262653,0.104029813,-0.7644245580052116,3.7479077071632285,-1.3568852421158697
GCA_021161995,0.252569882,0.00886134,0.158803009,0.152845799,,0.147763401,0.138518267,0.17394947,0.153124028,0.01963284,0.086837992,0.107817098,0.118733099,0.130356804,0.066878465,0.211691755,-4.2018519650325,-0.2843086107126593,-0.5936849165113023
GCA_021162065,0.314940968,0.472586815,0.079646724,0.060115018,0.589364121,0.523067101,0.152299995,0.212273553,0.220105045,0.332870158,0.291711141,0.150963852,0.31025805,0.303735017,,0.070081936,-1.0442685040035156,3.2977892727877824,0.004196032251854125
GCA_021162085,0.198352161,0.045575229,0.157873148,0.120417873,,0.174620646,0.156430684,0.123567651,0.141602882,0.096563094,0.077834423,0.09135472,0.084677354,0.091221132,0.028781014,0.265394548,-4.266634110275646,-0.23691006033917364,-0.5806568235670204
GCA_021162185,0.311584482,0.165723954,0.202421519,0.263592751,0.701178342,0.233286376,0.33260302,0.362125127,0.342556255,0.306003356,0.084380286,0.364001412,0.204099124,0.082564898,,0.14206706,-1.3399533780344042,0.9089781287013164,-1.819693081895995
GCA_021162365,0.188388267,0.041770962,0.209868534,0.158329731,,0.1354917,0.21630943,0.256141327,0.185013664,0.058241851,0.115760577,0.290286423,0.088999608,,,0.226129364,-3.0130815960874235,-0.38048990925745674,0.18228800924159042
GCA_021162425,0.208495911,0.034124239,0.170683572,0.203063232,,0.266055904,0.144987775,0.130516692,0.173549707,0.054124752,0.135531023,0.159200363,0.059771677,0.095329492,0.016271384,0.369268701,-3.8296253087841703,-0.4861641847779129,-0.6766199894199052
GCA_021162685,0.054345388,0.045113268,0.255019531,0.080657762,0.090327426,0.288793387,0.24152619,0.06771493,0.087795537,0.173911998,0.112095828,0.343191979,0.08956769,0.052329931,0.050711508,0.17405347,-4.1361592595239784,-1.1227338507798366,-0.14932305002324495
GCA_021162845,0.245703144,0.185532441,0.389367431,0.1661753,0.245905172,0.158639943,0.273834144,0.338614752,0.422068518,0.250085239,0.443753127,0.453193689,0.202244279,0.252193956,0.405964547,0.425654234,-0.5277150186528053,-1.006180487146263,1.6031204952141387
GCA_021162905,0.185938624,0.249684625,0.288811635,0.1141073,0.331585575,0.116170811,0.114350185,0.310330214,0.315271228,0.253878504,0.251746243,0.230802961,0.130160777,0.224277385,0.197847252,0.317702345,-2.196806213741269,-0.25448085232955275,0.9500629073115626
GCA_021162925,0.207717399,0.319741126,0.35670244,0.360674651,0.298993413,0.385177203,0.565458143,0.255272693,0.443419417,0.314697158,0.280525227,0.180038718,0.156641283,0.273378327,0.327410696,0.560838462,0.09477523874945656,-0.8212648074339128,0.6307673262729591
GCA_021163115,0.471354712,0.574748811,0.674365594,0.320748299,0.284490156,0.299215038,0.171689701,0.906241617,0.738555622,0.526923919,0.591771272,0.658302762,,0.501444715,0.732965807,0.805754643,4.812071596925124,-1.4333993981016915,3.3284700452095
GCA_021163145,0.178913506,0.041719788,0.158657621,0.185682874,,0.195371189,0.127785821,0.091228503,0.146635456,0.0238529,0.095110621,0.193101604,0.092188959,0.086676561,0.02129157,0.195584294,-4.3767481710909415,-0.30542492661044984,-0.8241165549243678
GCA_021163205,0.27900923,0.033077032,0.147254002,0.095639378,,,0.141150092,0.160921218,0.199969812,0.00733726,0.1315401,0.180991884,0.081798755,0.099538592,,0.149050863,-3.5707236058912604,0.3278397578146025,-0.40500512110741277
GCA_021163225,0.194798437,0.156409212,0.501153403,0.133847288,,0.515414658,0.425896826,0.185305253,0.470036242,0.22040508,0.401708726,,0.419589485,0.02873085,,0.209951087,-0.5801318830764719,-0.28060620760043736,0.11082437238492332
GCA_021163245,0.247958814,0.154234946,0.368871897,0.141782267,0.210629189,0.141897823,0.298031936,0.380907046,0.406049255,0.237713464,0.366195249,0.582353814,0.178736082,0.371440723,0.385920815,0.295907387,-0.6078638319670374,-1.0747742626359589,1.5166276287157134
GCA_021163365,0.189246844,0.047820354,0.238614055,0.171896525,0.278598981,0.140537724,0.196796159,0.265176648,0.194350878,0.09528635,0.112610695,0.233132288,0.074650535,0.041556846,,0.343342511,-3.228799972504114,-1.0427777757235392,-0.0665746593653527
GCA_021163585,,0.585751606,0.556161551,0.294197194,0.185216477,0.227376565,0.193162382,0.527587013,0.612798487,0.341017577,0.505682778,0.553534797,0.317827605,0.595950063,0.460544108,0.472795442,2.304687286539554,-1.003976287630073,3.1891490460208
GCA_021163645,0.275177692,0.173706425,0.517112153,0.108697442,,0.512123873,0.340754742,0.162494074,0.269514809,0.185437457,0.421136303,,,,,0.226930924,-0.5719019054877817,0.14546825254874918,0.8045538777914253
GCA_021163705,0.212277941,0.29590125,0.12215719,0.215522509,0.02321718,0.209344974,0.182602563,0.230447843,0.044830273,0.364995402,0.424857004,0.241177229,0.410785999,0.445889985,0.322655875,0.060607684,-1.6169566657982761,0.9772481385244585,1.9719348280243503
GCA_021163965,0.077227191,0.171590597,0.213302276,0.359194753,0.272547944,0.041886722,0.048053693,0.039780911,0.398491668,0.151218374,0.192796466,0.088533354,0.223017923,0.162911163,0.108720749,0.219254785,-3.518547969966486,-0.6101910643234899,0.6458590227735199
GCA_021324115,0.152994404,0.26828822,0.346610049,0.424816249,0.219458992,0.424304069,0.674246599,0.299113143,0.443277941,0.355609126,0.186055529,0.152832488,0.24627394,,0.272626275,0.405487099,-0.08787719908377448,-1.00878321140178,0.06041026421917888
GCA_021324265,0.273152952,0.107789779,0.261603872,0.069285031,0.086036076,0.159757594,0.259781952,0.173204605,0.330970535,0.196466104,0.282423906,0.243661859,0.140972733,,0.153823778,0.202134647,-2.666302301106304,-0.8633020593064499,1.1722395622477852
GCA_021325135,0.206393974,0.266206901,0.050488809,0.065566648,0.346063838,0.34563298,0.211709531,,,,0.439064858,0.240667165,0.263151125,,,,-1.1640620443558418,1.4374937089271802,0.9133852592563343
GCA_021325255,0.147728234,0.309199487,0.40485091,0.468357177,0.322845185,0.394862834,0.78146595,0.268212163,0.445967083,0.399608975,0.234223237,0.06629642,0.1865168,,0.257478919,0.551701465,0.3730385392377283,-1.036693355731789,0.07129542686850174
GCA_021325295,0.149293073,0.478666672,0.337900408,0.66236784,0.527658724,0.479393048,0.76564126,0.231094988,0.675424196,0.488823365,0.199724606,0.114853965,0.211277613,0.454067324,0.422018834,0.561106006,2.06058562308132,0.04005409473639571,0.15734187846936776
GCA_021399405,0.113473376,0.074287899,0.130302192,0.062053735,,,,,0.287802804,0.149399775,0.135285243,,0.153765555,,0.237193821,0.027678875,-2.51380220863808,0.40543854346746283,-0.5356687433335791
GCA_021498085,0.059300742,0.105026935,0.188064504,0.082325016,0.192795059,0.043306807,0.055527539,0.154452242,0.281137597,0.148410621,0.199628294,0.215337869,0.166484973,,0.17847405,0.184809457,-3.72922839339624,-0.45923367282573124,1.3393530767600665
GCA_021498095,0.018844508,0.136458452,0.210639849,0.07351208,0.257635629,0.058455138,0.273772256,0.133276244,0.287070612,0.18967365,0.220161421,0.049410269,0.299576586,,,0.185873348,-3.0569520011914926,0.0548383015789427,1.5141436515689113
GCA_021498125,0.131515724,0.193874777,0.295699917,0.157165845,0.420845585,0.094271701,0.391926696,0.802747614,0.608605397,0.107433281,0.221560964,0.100919811,0.155187531,0.249190849,0.24664464,0.107519046,-1.5054445896958588,-0.44792418154654146,0.11033723720696102
GCA_021513715,0.095415034,0.078562783,0.174675194,0.060147116,0.162700118,0.028019385,0.122479121,0.166644183,0.243881418,0.152928754,0.169427957,0.264252222,0.153837298,0.229740084,0.080491096,0.11964092,-4.005254760541266,-0.6400961356981094,0.824953642903541
GCA_021650775,0.184866048,0.192444516,0.230882206,0.160869944,0.108034868,0.114501285,0.404075417,0.330034663,0.328663829,0.235494509,0.363981255,0.283881683,0.136026862,0.153397757,0.217232479,0.25323085,-2.0553297650277242,-0.9604738491023338,0.7851103928515215
GCA_021654395,0.410222679,0.28501679,0.467115824,0.286355987,,0.366253548,0.611975877,0.556506901,0.383604888,0.494408322,0.350037907,,0.663967754,0.088805284,,0.267259923,1.5098483904760582,-0.24969843905135808,-0.5119584966496387
GCA_021731385,0.06329405,0.038528354,0.264819145,0.078631681,0.179059044,0.28656074,0.16221457,0.043610024,0.158913006,0.137671829,0.104555161,0.334862895,0.158104086,0.051682324,0.063907593,0.224483321,-4.015581066489763,-0.9799345475733469,-0.10085745204921581
GCA_021734105,0.405851702,0.301375394,0.227116936,0.463011603,,0.25557182,0.532748059,0.424625462,0.431962531,0.394027979,0.127118004,,0.221874198,0.351682843,,0.156530284,0.24031581786665862,-0.12435555912077398,-0.6896068417179613
GCA_021734865,0.42460696,0.298990178,0.222041406,0.225887049,,0.312091316,0.450270982,0.480784966,0.292987705,0.300237743,0.148692048,0.3992517,0.306228803,0.306554448,,0.147694021,-0.22038554735916982,0.32119081496166,-0.5282830995767303
GCA_021736975,0.521338744,0.253640223,0.159124044,0.488228612,,0.306077828,0.514022772,0.510292957,0.359084468,0.276884335,0.108068156,,0.246331933,0.392074584,,0.23767393,0.3286118714109499,-0.12133489958822581,-1.0181793991637875
GCA_021782355,0.293305488,0.126956302,0.307112059,0.058297116,,0.432784123,0.433948647,0.229910192,0.250480019,0.264255845,0.327844547,,0.428680718,,,0.147855442,-0.8105012505666255,0.699950833355849,0.23125076358554386
GCA_021787495,,0.440662735,0.637728794,0.331028237,,0.663766452,0.597196521,0.619524452,0.689052496,0.470663178,0.534706053,0.691074217,0.740498253,,,0.304848831,3.784331074664762,-0.39187971192084886,0.28765938681477204
GCA_021789945,0.387082926,0.456930235,0.045317878,0.183933498,0.643110387,0.642846594,,,,,0.943029345,,0.276432964,,0.414607934,0.111495573,1.119378428015081,4.011909666504181,0.07145613718968126
GCA_021791655,0.211458231,0.118640712,0.785770414,0.77783058,,,0.332578756,0.36092087,0.313070112,0.092213644,0.006536101,0.411546077,0.109870966,,,0.226737194,-0.5894425572664038,-2.8513247023125956,-0.8092096785048708
GCA_021797955,,0.165832516,0.11360804,0.22315013,0.064411266,0.13177098,0.223754922,0.252593437,0.055224718,0.149229953,0.483049834,0.133842114,0.897493147,0.80714377,,0.139274476,-0.659343491614697,1.2719908903530037,3.110207880093217
GCA_021798935,0.501745083,0.314429964,0.551960604,0.374505329,,0.586944409,0.660030708,0.614189761,0.576612029,0.474343088,0.519724643,0.584314479,0.807492672,,,0.230710381,3.4613517866186454,-0.07753514107635022,-0.2525122478593531
GCA_021800035,0.215012765,0.089941091,0.291128775,0.071833402,0.083770315,0.193333502,0.305370394,0.016161075,0.313182267,0.164356372,0.269086816,0.267067058,0.127721252,,0.212553783,0.036168872,-3.0821956804664032,-0.6356804310241067,1.12566462691072
GCA_021801355,0.493175763,0.448369545,0.528711187,0.341661294,,0.725523085,0.701538998,0.591559181,0.555227523,0.522242622,0.59918066,0.739910239,0.923558944,,,0.286932247,4.408013124935312,0.38833414435841834,-0.2390187604024539
GCA_021802055,0.213309457,0.149283654,0.127427821,0.196573781,0.075091491,0.144524866,0.230358656,0.253084722,0.056401015,0.145278757,0.504977515,0.17222487,0.737326886,0.687071105,0.875964589,0.143669235,-0.4233031802944325,1.421170065897672,3.7832464096101734
GCA_021802125,0.266726465,0.198745118,0.105701504,0.18182068,0.341321283,0.338787623,0.165902146,0.348956091,0.057414733,0.028924757,0.425406822,0.274382394,0.259482673,,0.342649798,0.140568558,-2.1468758412539857,1.2979371757022624,0.25928373765227863
GCA_021804305,0.452085387,0.477098143,0.734397279,0.316779842,,0.665054706,,,,,0.501989019,,,,,,1.7827928814456915,-0.14207291539741296,0.602289825551017
GCA_021805625,,0.470845736,0.614829407,0.294512897,,0.66334044,0.843445278,0.578525446,0.52118293,0.501453395,0.502487036,0.717891078,0.86907099,0.116600317,,0.373552045,3.924862376532552,-0.480777522595007,-0.49621857809387965
GCA_021806295,0.225863877,0.205081213,0.115878508,0.207151092,0.065619718,0.132119641,0.216161556,0.244939166,0.056922401,0.172416598,0.500643639,0.120157081,0.852418335,0.790001731,0.73282879,0.147203778,-0.2642373276465363,1.612266718117681,3.9893535359434766
GCA_021809545,,0.20487855,0.133466434,0.186003616,0.344120611,0.299277002,0.145603617,0.386248163,0.094419793,0.056077309,0.383438365,0.151939682,0.359556292,0.250265294,0.28533043,0.090592294,-2.142838794826651,1.3297003450002023,0.16726005386604523
GCA_021809925,0.534200423,0.417721117,0.561618832,0.330565947,,0.72556474,0.822605984,0.730360973,0.479159873,0.5199838,0.462108639,0.599848865,0.848315315,0.138270078,,0.377556406,4.189859772322372,-0.19746942925188934,-0.9971028058772861
GCA_021810045,,0.177869717,0.11214177,0.231637326,0.068606377,0.130308446,0.23032002,0.254416387,0.04802713,0.153240231,0.46628689,0.163067666,0.904993943,0.61060133,0.854958537,0.159010975,-0.1362812374263871,1.3670961067469525,3.317862245183562
GCA_021810425,0.22410329,0.199497713,0.111405517,0.217220991,0.074176402,0.142729819,0.244821628,0.247164128,0.045799288,0.163505849,0.464101221,0.114053147,0.931179922,0.692026565,0.834850067,0.171785249,-0.16155943907796844,1.5456029741585653,3.7344600841380386
GCA_021811925,0.366013918,0.38575921,0.02348276,0.159269671,0.427787202,,,0.379689122,0.121176844,0.298456669,0.501134309,,0.353069187,,0.373773298,0.145340708,-0.435179163773977,2.239474958816606,-0.06939917287222795
GCA_021812105,0.431792155,0.34154874,0.50573668,0.387063569,,0.640459079,0.706499398,0.539179536,0.414092927,0.530589218,0.507876879,0.620941465,,,,0.293787654,2.758448354740814,-0.04219640687430304,-0.5238496485112728
